Store_Dept_Date,Weekly_Sales
45_8_2012-11-16,33976.252873563215
45_8_2012-11-23,39157.26436781609
45_8_2012-11-30,41379.32183908046
45_8_2012-12-07,36133.183908045976
45_8_2012-12-14,34573.22988505747
45_8_2012-12-21,35278.48275862069
45_8_2012-12-28,32674.333333333332
45_8_2013-01-04,34366.275862068964
45_8_2013-01-11,32618.310344827587
45_8_2013-01-18,33435.206896551725
45_8_2013-01-25,35560.91954022989
45_8_2013-02-01,46623.36781609195
45_8_2013-02-08,34115.275862068964
45_8_2013-02-15,33890.9540229885
45_8_2013-02-22,34364.12643678161
45_8_2013-03-01,33523.0459770115
45_8_2013-03-08,35347.03448275862
45_8_2013-03-15,34205.183908045976
45_8_2013-03-22,35283.988505747126
45_8_2013-03-29,34771.747126436785
45_8_2013-04-05,34886.0
45_8_2013-04-12,34512.88505747126
45_8_2013-04-19,35000.11494252874
45_8_2013-04-26,35559.333333333336
45_8_2013-05-03,36096.1724137931
45_8_2013-05-10,34676.4367816092
45_8_2013-05-17,34069.425287356324
45_8_2013-05-24,34108.747126436785
45_8_2013-05-31,33113.528735632186
45_8_2013-06-07,34817.620689655174
45_8_2013-06-14,34922.8275862069
45_8_2013-06-21,34558.96551724138
45_8_2013-06-28,34391.1724137931
45_8_2013-07-05,42209.90804597701
45_8_2013-07-12,34028.51724137931
45_8_2013-07-19,34076.137931034486
45_8_2013-07-26,34478.471264367814
45_9_2012-11-02,17925.275862068964
45_9_2012-11-09,11489.264367816091
45_9_2012-11-16,15670.620689655172
45_9_2012-11-23,21951.103448275862
45_9_2012-11-30,19848.83908045977
45_9_2012-12-07,13013.655172413793
45_9_2012-12-14,14073.022988505747
45_9_2012-12-21,14541.218390804597
45_9_2012-12-28,13160.19540229885
45_9_2013-01-04,9856.574712643678
45_9_2013-01-11,11760.724137931034
45_9_2013-01-18,11816.505747126437
45_9_2013-01-25,9476.206896551725
45_9_2013-02-01,15049.701149425287
45_9_2013-02-08,9019.068965517241
45_9_2013-02-15,10181.747126436781
45_9_2013-02-22,9148.172413793103
45_9_2013-03-01,14494.229885057472
45_9_2013-03-08,11982.28735632184
45_9_2013-03-15,14595.781609195403
45_9_2013-03-22,14199.551724137931
45_9_2013-03-29,15280.896551724138
45_9_2013-04-05,12168.206896551725
45_9_2013-04-12,17409.298850574713
45_9_2013-04-19,13873.770114942528
45_9_2013-04-26,15043.551724137931
45_9_2013-05-03,17146.873563218393
45_9_2013-05-10,18048.7816091954
45_9_2013-05-17,18314.264367816093
45_9_2013-05-24,19549.597701149425
45_9_2013-05-31,18995.919540229886
45_9_2013-06-07,19329.850574712644
45_9_2013-06-14,21207.494252873563
45_9_2013-06-21,20201.67816091954
45_9_2013-06-28,18576.632183908045
45_9_2013-07-05,19973.080459770114
45_9_2013-07-12,20210.2183908046
45_9_2013-07-19,21037.528735632182
45_9_2013-07-26,20782.96551724138
45_10_2012-11-02,13888.850574712644
45_10_2012-11-09,12636.71264367816
45_10_2012-11-16,14003.528735632184
45_10_2012-11-23,17707.298850574713
45_10_2012-11-30,18135.850574712644
45_10_2012-12-07,14033.551724137931
45_10_2012-12-14,14590.0
45_10_2012-12-21,14988.425287356322
45_10_2012-12-28,13328.793103448275
45_10_2013-01-04,13329.735632183909
45_10_2013-01-11,13007.413793103447
45_10_2013-01-18,13076.896551724138
45_10_2013-01-25,14709.310344827587
45_10_2013-02-01,13726.264367816091
45_10_2013-02-08,13422.563218390804
45_10_2013-02-15,13519.551724137931
45_10_2013-02-22,13563.19540229885
45_10_2013-03-01,13174.528735632184
45_10_2013-03-08,13558.770114942528
45_10_2013-03-15,14875.28735632184
45_10_2013-03-22,14105.954022988506
45_10_2013-03-29,14796.12643678161
45_10_2013-04-05,13940.068965517241
45_10_2013-04-12,14139.758620689656
45_10_2013-04-19,13238.505747126437
45_10_2013-04-26,13880.908045977012
45_10_2013-05-03,13368.724137931034
45_10_2013-05-10,14197.747126436781
45_10_2013-05-17,14624.172413793103
45_10_2013-05-24,17140.954022988506
45_10_2013-05-31,16236.264367816091
45_10_2013-06-07,17479.149425287356
45_10_2013-06-14,17521.03448275862
45_10_2013-06-21,18158.988505747126
45_10_2013-06-28,16414.850574712644
45_10_2013-07-05,17878.931034482757
45_10_2013-07-12,17053.25287356322
45_10_2013-07-19,17759.379310344826
45_10_2013-07-26,16735.701149425287
45_11_2012-11-02,11653.586206896553
45_11_2012-11-09,11702.666666666666
45_11_2012-11-16,10854.850574712644
45_11_2012-11-23,16108.540229885057
45_11_2012-11-30,16032.183908045978
45_11_2012-12-07,14947.344827586207
45_11_2012-12-14,11225.879310344828
45_11_2012-12-21,15351.931034482759
45_11_2012-12-28,13167.241379310344
45_11_2013-01-04,14975.252873563219
45_11_2013-01-11,11370.540229885057
45_11_2013-01-18,11552.505747126437
45_11_2013-01-25,11815.896551724138
45_11_2013-02-01,14740.379310344828
45_11_2013-02-08,12173.770114942528
45_11_2013-02-15,10980.67816091954
45_11_2013-02-22,12827.379310344828
45_11_2013-03-01,10939.3908045977
45_11_2013-03-08,10917.080459770115
45_11_2013-03-15,11709.551724137931
45_11_2013-03-22,15004.954022988506
45_11_2013-03-29,15080.793103448275
45_11_2013-04-05,13636.563218390804
45_11_2013-04-12,11231.298850574713
45_11_2013-04-19,11088.931034482759
45_11_2013-04-26,11144.6091954023
45_11_2013-05-03,11539.528735632184
45_11_2013-05-10,13172.172413793103
45_11_2013-05-17,13749.379310344828
45_11_2013-05-24,21295.862068965518
45_11_2013-05-31,23955.19540229885
45_11_2013-06-07,21931.367816091955
45_11_2013-06-14,23039.459770114943
45_11_2013-06-21,24443.045977011494
45_11_2013-06-28,21457.22988505747
45_11_2013-07-05,25953.126436781607
45_11_2013-07-12,24074.80459770115
45_11_2013-07-19,29237.74712643678
45_11_2013-07-26,22050.25287356322
45_12_2012-11-02,4147.275862068966
45_12_2012-11-09,3250.4367816091954
45_12_2012-11-16,3557.689655172414
45_12_2012-11-23,3373.9540229885056
45_12_2012-11-30,2636.2413793103447
45_12_2012-12-07,3486.1954022988507
45_12_2012-12-14,3490.7471264367814
45_12_2012-12-21,3377.8275862068967
45_12_2012-12-28,2553.1954022988507
45_12_2013-01-04,2788.4942528735633
45_12_2013-01-11,2979.574712643678
45_12_2013-01-18,3259.735632183908
45_12_2013-01-25,2539.080459770115
45_12_2013-02-01,2886.5862068965516
45_12_2013-02-08,2790.4712643678163
45_12_2013-02-15,3058.632183908046
45_12_2013-02-22,2731.712643678161
45_12_2013-03-01,3153.3563218390805
45_12_2013-03-08,2960.4597701149423
45_12_2013-03-15,3412.7011494252874
45_12_2013-03-22,3086.080459770115
45_12_2013-03-29,3083.8275862068967
45_12_2013-04-05,3673.367816091954
45_12_2013-04-12,4071.6666666666665
45_12_2013-04-19,3614.9885057471265
45_12_2013-04-26,3729.896551724138
45_12_2013-05-03,4070.9655172413795
45_12_2013-05-10,4193.310344827586
45_12_2013-05-17,4194.16091954023
45_12_2013-05-24,4235.413793103448
45_12_2013-05-31,4056.7011494252874
45_12_2013-06-07,4136.091954022989
45_12_2013-06-14,4240.402298850575
45_12_2013-06-21,4054.6206896551726
45_12_2013-06-28,4124.528735632184
45_12_2013-07-05,4215.586206896552
45_12_2013-07-12,4077.206896551724
45_12_2013-07-19,4101.172413793103
45_12_2013-07-26,4247.0344827586205
45_13_2012-11-02,27994.816091954024
45_13_2012-11-09,25851.528735632182
45_13_2012-11-16,27254.816091954024
45_13_2012-11-23,25320.94252873563
45_13_2012-11-30,24592.735632183907
45_13_2012-12-07,27886.298850574713
45_13_2012-12-14,26363.94252873563
45_13_2012-12-21,26002.011494252874
45_13_2012-12-28,24090.241379310344
45_13_2013-01-04,26442.19540229885
45_13_2013-01-11,25976.32183908046
45_13_2013-01-18,25949.459770114943
45_13_2013-01-25,24557.80459770115
45_13_2013-02-01,27390.74712643678
45_13_2013-02-08,26865.045977011494
45_13_2013-02-15,26965.264367816093
45_13_2013-02-22,26316.206896551725
45_13_2013-03-01,27012.22988505747
45_13_2013-03-08,27590.103448275862
45_13_2013-03-15,26439.97701149425
45_13_2013-03-22,26921.83908045977
45_13_2013-03-29,24698.080459770114
45_13_2013-04-05,26450.919540229886
45_13_2013-04-12,26734.735632183907
45_13_2013-04-19,26474.436781609194
45_13_2013-04-26,26238.896551724138
45_13_2013-05-03,28395.172413793105
45_13_2013-05-10,26667.597701149425
45_13_2013-05-17,26472.48275862069
45_13_2013-05-24,26859.333333333332
45_13_2013-05-31,27020.64367816092
45_13_2013-06-07,28254.264367816093
45_13_2013-06-14,27500.298850574713
45_13_2013-06-21,27563.540229885057
45_13_2013-06-28,27582.96551724138
45_13_2013-07-05,27330.126436781607
45_13_2013-07-12,26383.402298850575
45_13_2013-07-19,26135.862068965518
45_13_2013-07-26,26206.74712643678
45_14_2012-11-02,13592.436781609196
45_14_2012-11-09,12716.310344827587
45_14_2012-11-16,12716.965517241379
45_14_2012-11-23,44632.87356321839
45_14_2012-11-30,46088.32183908046
45_14_2012-12-07,16937.689655172413
45_14_2012-12-14,12674.816091954022
45_14_2012-12-21,16747.183908045976
45_14_2012-12-28,22727.988505747126
45_14_2013-01-04,13872.770114942528
45_14_2013-01-11,12574.425287356322
45_14_2013-01-18,12036.298850574713
45_14_2013-01-25,15251.241379310344
45_14_2013-02-01,21257.02298850575
45_14_2013-02-08,13564.229885057472
45_14_2013-02-15,13216.919540229885
45_14_2013-02-22,13628.701149425287
45_14_2013-03-01,12338.298850574713
45_14_2013-03-08,13243.275862068966
45_14_2013-03-15,12050.068965517241
45_14_2013-03-22,18851.379310344826
45_14_2013-03-29,19587.55172413793
45_14_2013-04-05,13598.333333333334
45_14_2013-04-12,10989.540229885057
45_14_2013-04-19,10462.747126436781
45_14_2013-04-26,12523.241379310344
45_14_2013-05-03,11649.264367816091
45_14_2013-05-10,11181.896551724138
45_14_2013-05-17,10375.505747126437
45_14_2013-05-24,11745.758620689656
45_14_2013-05-31,10993.87356321839
45_14_2013-06-07,12161.919540229885
45_14_2013-06-14,12565.965517241379
45_14_2013-06-21,11828.080459770115
45_14_2013-06-28,11064.16091954023
45_14_2013-07-05,14869.988505747126
45_14_2013-07-12,11149.12643678161
45_14_2013-07-19,12873.149425287356
45_14_2013-07-26,11384.701149425287
45_16_2012-11-02,19870.264367816093
45_16_2012-11-09,4036.4942528735633
45_16_2012-11-16,13284.137931034482
45_16_2012-11-23,7152.977011494253
45_16_2012-11-30,10002.034482758621
45_16_2012-12-07,8338.275862068966
45_16_2012-12-14,12223.12643678161
45_16_2012-12-21,6776.206896551724
45_16_2012-12-28,2927.919540229885
45_16_2013-01-04,3276.0919540229884
45_16_2013-01-11,3960.9540229885056
45_16_2013-01-18,4024.2988505747126
45_16_2013-01-25,5989.413793103448
45_16_2013-02-01,6280.252873563219
45_16_2013-02-08,5890.35632183908
45_16_2013-02-15,4017.4367816091954
45_16_2013-02-22,3953.8390804597702
45_16_2013-03-01,7009.114942528736
45_16_2013-03-08,9454.977011494253
45_16_2013-03-15,7733.64367816092
45_16_2013-03-22,7504.505747126437
45_16_2013-03-29,6774.517241379311
45_16_2013-04-05,3223.367816091954
45_16_2013-04-12,22459.41379310345
45_16_2013-04-19,11004.747126436781
45_16_2013-04-26,12667.034482758621
45_16_2013-05-03,20343.05747126437
45_16_2013-05-10,22504.091954022988
45_16_2013-05-17,24075.149425287356
45_16_2013-05-24,27409.068965517243
45_16_2013-05-31,24241.735632183907
45_16_2013-06-07,29351.885057471263
45_16_2013-06-14,33022.942528735635
45_16_2013-06-21,29585.03448275862
45_16_2013-06-28,27184.344827586207
45_16_2013-07-05,31940.540229885057
45_16_2013-07-12,29722.74712643678
45_16_2013-07-19,32697.540229885057
45_16_2013-07-26,28590.333333333332
45_17_2012-11-02,10687.183908045978
45_17_2012-11-09,10205.701149425287
45_17_2012-11-16,10663.16091954023
45_17_2012-11-23,20487.459770114943
45_17_2012-11-30,19340.0
45_17_2012-12-07,13750.965517241379
45_17_2012-12-14,10986.597701149425
45_17_2012-12-21,13110.701149425287
45_17_2012-12-28,12909.459770114943
45_17_2013-01-04,10881.885057471265
45_17_2013-01-11,10175.3908045977
45_17_2013-01-18,10964.459770114943
45_17_2013-01-25,12609.931034482759
45_17_2013-02-01,16889.885057471263
45_17_2013-02-08,11512.87356321839
45_17_2013-02-15,11276.137931034482
45_17_2013-02-22,11533.850574712644
45_17_2013-03-01,11107.344827586207
45_17_2013-03-08,10959.701149425287
45_17_2013-03-15,10814.425287356322
45_17_2013-03-22,13817.908045977012
45_17_2013-03-29,13171.275862068966
45_17_2013-04-05,10986.954022988506
45_17_2013-04-12,9971.379310344828
45_17_2013-04-19,10356.080459770115
45_17_2013-04-26,10821.080459770115
45_17_2013-05-03,11294.28735632184
45_17_2013-05-10,9805.19540229885
45_17_2013-05-17,9765.402298850575
45_17_2013-05-24,9543.988505747126
45_17_2013-05-31,9557.620689655172
45_17_2013-06-07,9717.241379310344
45_17_2013-06-14,9522.505747126437
45_17_2013-06-21,9383.011494252874
45_17_2013-06-28,8924.057471264368
45_17_2013-07-05,15151.770114942528
45_17_2013-07-12,8835.16091954023
45_17_2013-07-19,8496.689655172413
45_17_2013-07-26,9719.057471264368
45_18_2012-11-02,6297.367816091954
45_18_2012-11-09,3213.8045977011493
45_18_2012-11-16,3326.114942528736
45_18_2012-11-23,32663.126436781607
45_18_2012-11-30,32390.701149425287
45_18_2012-12-07,46932.252873563215
45_18_2012-12-14,5844.275862068966
45_18_2012-12-21,23196.172413793105
45_18_2012-12-28,18754.655172413793
45_18_2013-01-04,6812.0114942528735
45_18_2013-01-11,2810.919540229885
45_18_2013-01-18,4211.885057471264
45_18_2013-01-25,2643.816091954023
45_18_2013-02-01,49842.252873563215
45_18_2013-02-08,4931.494252873563
45_18_2013-02-15,2336.0114942528735
45_18_2013-02-22,3232.0689655172414
45_18_2013-03-01,2105.114942528736
45_18_2013-03-08,6916.597701149425
45_18_2013-03-15,7238.942528735633
45_18_2013-03-22,36318.0
45_18_2013-03-29,30621.77011494253
45_18_2013-04-05,7853.597701149425
45_18_2013-04-12,2388.7011494252874
45_18_2013-04-19,7306.402298850575
45_18_2013-04-26,5914.9885057471265
45_18_2013-05-03,33551.45977011494
45_18_2013-05-10,7957.103448275862
45_18_2013-05-17,3078.367816091954
45_18_2013-05-24,1050.0689655172414
45_18_2013-05-31,5207.540229885058
45_18_2013-06-07,536.5747126436781
45_18_2013-07-12,1660.7471264367816
45_19_2012-11-02,1462.2183908045977
45_19_2012-11-09,1304.9655172413793
45_19_2012-11-16,1488.3563218390805
45_19_2012-11-23,1535.2298850574712
45_19_2012-11-30,1607.16091954023
45_19_2012-12-07,1605.8505747126437
45_19_2012-12-14,1517.4367816091954
45_19_2012-12-21,1422.7816091954023
45_19_2012-12-28,1244.2988505747126
45_19_2013-01-04,1372.344827586207
45_19_2013-01-11,1328.448275862069
45_19_2013-01-18,1413.9540229885058
45_19_2013-01-25,1239.7241379310344
45_19_2013-02-01,1453.3563218390805
45_19_2013-02-08,1453.5402298850574
45_19_2013-02-15,1468.3103448275863
45_19_2013-02-22,1280.1379310344828
45_19_2013-03-01,1636.5402298850574
45_19_2013-03-08,1469.8850574712644
45_19_2013-03-15,1529.8620689655172
45_19_2013-03-22,1482.4942528735633
45_19_2013-03-29,1399.3563218390805
45_19_2013-04-05,1484.6781609195402
45_19_2013-04-12,1296.8505747126437
45_19_2013-04-19,1258.6666666666667
45_19_2013-04-26,1443.1954022988505
45_19_2013-05-03,1354.5977011494253
45_19_2013-05-10,1350.9195402298851
45_19_2013-05-17,1294.0229885057472
45_19_2013-05-24,1270.344827586207
45_19_2013-05-31,1296.7816091954023
45_19_2013-06-07,1357.7356321839081
45_19_2013-06-14,1322.9080459770114
45_19_2013-06-21,1304.8620689655172
45_19_2013-06-28,1380.9885057471265
45_19_2013-07-05,1442.4022988505747
45_19_2013-07-12,1291.8850574712644
45_19_2013-07-19,1160.183908045977
45_19_2013-07-26,1339.9770114942528
45_20_2012-11-02,4620.241379310345
45_20_2012-11-09,3841.2413793103447
45_20_2012-11-16,4468.275862068966
45_20_2012-11-23,5188.781609195402
45_20_2012-11-30,4868.126436781609
45_20_2012-12-07,4581.080459770115
45_20_2012-12-14,4479.022988505747
45_20_2012-12-21,4148.298850574713
45_20_2012-12-28,4609.482758620689
45_20_2013-01-04,4539.333333333333
45_20_2013-01-11,3765.0689655172414
45_20_2013-01-18,3934.6436781609195
45_20_2013-01-25,4308.218390804598
45_20_2013-02-01,4875.781609195402
45_20_2013-02-08,4838.701149425287
45_20_2013-02-15,4615.919540229885
45_20_2013-02-22,4537.425287356322
45_20_2013-03-01,4857.0114942528735
45_20_2013-03-08,4505.701149425287
45_20_2013-03-15,4449.908045977011
45_20_2013-03-22,4710.091954022989
45_20_2013-03-29,4127.83908045977
45_20_2013-04-05,4169.574712643678
45_20_2013-04-12,4423.183908045977
45_20_2013-04-19,4211.022988505747
45_20_2013-04-26,5323.379310344828
45_20_2013-05-03,4605.287356321839
45_20_2013-05-10,3947.0114942528735
45_20_2013-05-17,3880.896551724138
45_20_2013-05-24,4481.080459770115
45_20_2013-05-31,4318.35632183908
45_20_2013-06-07,5029.540229885058
45_20_2013-06-14,4827.103448275862
45_20_2013-06-21,4782.0114942528735
45_20_2013-06-28,6851.6781609195405
45_20_2013-07-05,7366.022988505747
45_20_2013-07-12,6885.448275862069
45_20_2013-07-19,6734.390804597701
45_20_2013-07-26,6882.172413793103
45_21_2012-11-02,4064.2988505747126
45_21_2012-11-09,3510.6436781609195
45_21_2012-11-16,4172.448275862069
45_21_2012-11-23,5600.609195402299
45_21_2012-11-30,6295.367816091954
45_21_2012-12-07,3945.057471264368
45_21_2012-12-14,4057.183908045977
45_21_2012-12-21,3853.0114942528735
45_21_2012-12-28,3443.8275862068967
45_21_2013-01-04,3641.080459770115
45_21_2013-01-11,3340.448275862069
45_21_2013-01-18,3589.0114942528735
45_21_2013-01-25,4647.931034482759
45_21_2013-02-01,4995.057471264367
45_21_2013-02-08,4252.264367816092
45_21_2013-02-15,4021.0114942528735
45_21_2013-02-22,4320.241379310345
45_21_2013-03-01,4145.597701149425
45_21_2013-03-08,4351.931034482759
45_21_2013-03-15,4009.2528735632186
45_21_2013-03-22,4076.7241379310344
45_21_2013-03-29,3677.4367816091954
45_21_2013-04-05,3716.9080459770116
45_21_2013-04-12,3884.080459770115
45_21_2013-04-19,3481.9540229885056
45_21_2013-04-26,4123.850574712644
45_21_2013-05-03,3819.137931034483
45_21_2013-05-10,3772.2413793103447
45_21_2013-05-17,3786.1264367816093
45_21_2013-05-24,3772.9885057471265
45_21_2013-05-31,3734.4137931034484
45_21_2013-06-07,4189.6781609195405
45_21_2013-06-14,4057.183908045977
45_21_2013-06-21,3891.080459770115
45_21_2013-06-28,4037.080459770115
45_21_2013-07-05,4766.425287356322
45_21_2013-07-12,4032.229885057471
45_21_2013-07-19,4242.64367816092
45_21_2013-07-26,4300.436781609195
45_22_2012-11-02,8323.333333333334
45_22_2012-11-09,8167.3448275862065
45_22_2012-11-16,9365.206896551725
45_22_2012-11-23,15202.977011494253
45_22_2012-11-30,12512.896551724138
45_22_2012-12-07,9581.011494252874
45_22_2012-12-14,8360.988505747126
45_22_2012-12-21,8911.459770114943
45_22_2012-12-28,10769.574712643678
45_22_2013-01-04,9686.71264367816
45_22_2013-01-11,9172.701149425287
45_22_2013-01-18,9120.333333333334
45_22_2013-01-25,13895.48275862069
45_22_2013-02-01,9122.551724137931
45_22_2013-02-08,10512.51724137931
45_22_2013-02-15,9693.965517241379
45_22_2013-02-22,9876.850574712644
45_22_2013-03-01,8991.32183908046
45_22_2013-03-08,9246.011494252874
45_22_2013-03-15,8802.6091954023
45_22_2013-03-22,10295.908045977012
45_22_2013-03-29,8970.413793103447
45_22_2013-04-05,8686.620689655172
45_22_2013-04-12,8713.137931034482
45_22_2013-04-19,8558.28735632184
45_22_2013-04-26,7500.3448275862065
45_22_2013-05-03,9373.758620689656
45_22_2013-05-10,8230.528735632184
45_22_2013-05-17,6809.563218390805
45_22_2013-05-24,6442.068965517241
45_22_2013-05-31,6568.942528735633
45_22_2013-06-07,6778.620689655172
45_22_2013-06-14,6589.862068965517
45_22_2013-06-21,6430.517241379311
45_22_2013-06-28,6157.19540229885
45_22_2013-07-05,7147.298850574713
45_22_2013-07-12,6655.413793103448
45_22_2013-07-19,6379.954022988506
45_22_2013-07-26,6116.0344827586205
45_23_2012-11-02,20214.3908045977
45_23_2012-11-09,18997.42528735632
45_23_2012-11-16,21146.379310344826
45_23_2012-11-23,40004.28735632184
45_23_2012-11-30,44558.89655172414
45_23_2012-12-07,27060.42528735632
45_23_2012-12-14,22321.494252873563
45_23_2012-12-21,24329.666666666668
45_23_2012-12-28,23513.19540229885
45_23_2013-01-04,21061.48275862069
45_23_2013-01-11,17982.701149425287
45_23_2013-01-18,18784.310344827587
45_23_2013-01-25,24175.94252873563
45_23_2013-02-01,28505.183908045976
45_23_2013-02-08,19661.42528735632
45_23_2013-02-15,18025.827586206895
45_23_2013-02-22,21695.3908045977
45_23_2013-03-01,19662.735632183907
45_23_2013-03-08,18422.94252873563
45_23_2013-03-15,19296.402298850575
45_23_2013-03-22,25139.758620689656
45_23_2013-03-29,25292.57471264368
45_23_2013-04-05,25318.7816091954
45_23_2013-04-12,21445.862068965518
45_23_2013-04-19,20970.19540229885
45_23_2013-04-26,20518.367816091955
45_23_2013-05-03,22076.44827586207
45_23_2013-05-10,23173.0
45_23_2013-05-17,22743.0
45_23_2013-05-24,24102.885057471263
45_23_2013-05-31,23483.0
45_23_2013-06-07,23611.19540229885
45_23_2013-06-14,26220.16091954023
45_23_2013-06-21,25475.67816091954
45_23_2013-06-28,24530.735632183907
45_23_2013-07-05,27979.563218390806
45_23_2013-07-12,25201.96551724138
45_23_2013-07-19,25920.137931034482
45_23_2013-07-26,25310.436781609194
45_24_2012-11-02,5498.712643678161
45_24_2012-11-09,4184.862068965517
45_24_2012-11-16,5295.540229885058
45_24_2012-11-23,11299.597701149425
45_24_2012-11-30,10879.770114942528
45_24_2012-12-07,6295.114942528736
45_24_2012-12-14,4946.701149425287
45_24_2012-12-21,5870.609195402299
45_24_2012-12-28,4856.666666666667
45_24_2013-01-04,4181.942528735633
45_24_2013-01-11,3842.4827586206898
45_24_2013-01-18,4531.735632183908
45_24_2013-01-25,3823.3793103448274
45_24_2013-02-01,7585.3218390804595
45_24_2013-02-08,4128.252873563219
45_24_2013-02-15,3737.1724137931033
45_24_2013-02-22,3539.885057471264
45_24_2013-03-01,4695.551724137931
45_24_2013-03-08,3943.2413793103447
45_24_2013-03-15,4676.0344827586205
45_24_2013-03-22,5387.586206896552
45_24_2013-03-29,6027.505747126437
45_24_2013-04-05,5908.64367816092
45_24_2013-04-12,5468.770114942528
45_24_2013-04-19,5110.735632183908
45_24_2013-04-26,5534.6781609195405
45_24_2013-05-03,7110.494252873563
45_24_2013-05-10,5518.080459770115
45_24_2013-05-17,6111.045977011494
45_24_2013-05-24,5595.83908045977
45_24_2013-05-31,6452.919540229885
45_24_2013-06-07,5384.068965517241
45_24_2013-06-14,6271.689655172414
45_24_2013-06-21,5892.689655172414
45_24_2013-06-28,5541.597701149425
45_24_2013-07-05,7347.091954022989
45_24_2013-07-12,4478.563218390805
45_24_2013-07-19,4599.390804597701
45_24_2013-07-26,5507.413793103448
45_25_2012-11-02,8098.379310344828
45_25_2012-11-09,6339.9655172413795
45_25_2012-11-16,8967.83908045977
45_25_2012-11-23,12372.781609195403
45_25_2012-11-30,11879.402298850575
45_25_2012-12-07,8917.701149425287
45_25_2012-12-14,8593.068965517241
45_25_2012-12-21,9161.356321839081
45_25_2012-12-28,7355.563218390805
45_25_2013-01-04,6298.471264367816
45_25_2013-01-11,6466.16091954023
45_25_2013-01-18,6663.873563218391
45_25_2013-01-25,10043.862068965518
45_25_2013-02-01,8752.67816091954
45_25_2013-02-08,7161.64367816092
45_25_2013-02-15,6816.850574712644
45_25_2013-02-22,6793.0
45_25_2013-03-01,7804.298850574713
45_25_2013-03-08,6952.091954022989
45_25_2013-03-15,7656.0344827586205
45_25_2013-03-22,7156.551724137931
45_25_2013-03-29,8068.609195402299
45_25_2013-04-05,9140.0
45_25_2013-04-12,9051.436781609196
45_25_2013-04-19,8141.908045977011
45_25_2013-04-26,8454.229885057472
45_25_2013-05-03,8510.367816091954
45_25_2013-05-10,9478.793103448275
45_25_2013-05-17,9609.735632183909
45_25_2013-05-24,9529.459770114943
45_25_2013-05-31,10475.448275862069
45_25_2013-06-07,8765.597701149425
45_25_2013-06-14,9093.149425287356
45_25_2013-06-21,9001.436781609196
45_25_2013-06-28,8105.6781609195405
45_25_2013-07-05,8392.436781609196
45_25_2013-07-12,8068.701149425287
45_25_2013-07-19,8122.045977011494
45_25_2013-07-26,8575.16091954023
45_26_2012-11-02,6623.264367816092
45_26_2012-11-09,5483.942528735633
45_26_2012-11-16,8431.724137931034
45_26_2012-11-23,12374.218390804597
45_26_2012-11-30,9840.16091954023
45_26_2012-12-07,8533.459770114943
45_26_2012-12-14,8240.87356321839
45_26_2012-12-21,8477.724137931034
45_26_2012-12-28,5271.333333333333
45_26_2013-01-04,5240.3218390804595
45_26_2013-01-11,5320.183908045977
45_26_2013-01-18,6739.103448275862
45_26_2013-01-25,5850.425287356322
45_26_2013-02-01,6801.103448275862
45_26_2013-02-08,6305.35632183908
45_26_2013-02-15,7107.3218390804595
45_26_2013-02-22,6012.045977011494
45_26_2013-03-01,7484.597701149425
45_26_2013-03-08,7306.80459770115
45_26_2013-03-15,8157.850574712644
45_26_2013-03-22,7579.919540229885
45_26_2013-03-29,7245.517241379311
45_26_2013-04-05,7670.367816091954
45_26_2013-04-12,7945.885057471264
45_26_2013-04-19,7947.712643678161
45_26_2013-04-26,7688.758620689655
45_26_2013-05-03,7524.908045977011
45_26_2013-05-10,7993.563218390805
45_26_2013-05-17,8409.103448275862
45_26_2013-05-24,7331.390804597701
45_26_2013-05-31,8213.885057471265
45_26_2013-06-07,7229.045977011494
45_26_2013-06-14,7339.517241379311
45_26_2013-06-21,7472.83908045977
45_26_2013-06-28,5118.80459770115
45_26_2013-07-05,5383.310344827586
45_26_2013-07-12,4654.379310344828
45_26_2013-07-19,4465.0114942528735
45_26_2013-07-26,5079.459770114942
45_27_2012-11-02,1273.5057471264367
45_27_2012-11-09,1510.9310344827586
45_27_2012-11-16,1506.287356321839
45_27_2012-11-23,3144.2988505747126
45_27_2012-11-30,3004.448275862069
45_27_2012-12-07,1830.5977011494253
45_27_2012-12-14,1478.1954022988505
45_27_2012-12-21,1760.3908045977012
45_27_2012-12-28,2024.4367816091954
45_27_2013-01-04,2377.793103448276
45_27_2013-01-11,1515.2528735632184
45_27_2013-01-18,1519.8045977011495
45_27_2013-01-25,2316.9655172413795
45_27_2013-02-01,1851.0459770114942
45_27_2013-02-08,1639.4942528735633
45_27_2013-02-15,1592.8735632183907
45_27_2013-02-22,1759.6091954022988
45_27_2013-03-01,1383.8735632183907
45_27_2013-03-08,1539.9885057471265
45_27_2013-03-15,1483.0919540229886
45_27_2013-03-22,1992.9310344827586
45_27_2013-03-29,2039.2528735632184
45_27_2013-04-05,1730.9540229885058
45_27_2013-04-12,1367.0804597701149
45_27_2013-04-19,1534.655172413793
45_27_2013-04-26,1390.3563218390805
45_27_2013-05-03,1269.1379310344828
45_27_2013-05-10,1409.9885057471265
45_27_2013-05-17,1106.7356321839081
45_27_2013-05-24,943.528735632184
45_27_2013-05-31,964.2298850574713
45_27_2013-06-07,985.735632183908
45_27_2013-06-14,1078.0919540229886
45_27_2013-06-21,915.0344827586207
45_27_2013-06-28,767.0229885057471
45_27_2013-07-05,1439.2758620689656
